"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1812110";"";"None";"321.51";"1";"5.09";"22";"CCCCCCCCCC(=O)CC(=O)NCCC1=CCCCC1";"Inhibition";"'='";"-7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1816110";"Antagonist activity at Pseudomonas aeruginosa PAO1 MW1 (pUM15) LasR assessed as inhibition of N-(3-oxo)-dodecanoyl HL-induced quorum sensing activation at 10 uM relative to untreated control";"F";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1811866";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"-7.0"
"CHEMBL1812113";"";"None";"317.47";"0";"4.45";"25";"CCCCCCCCCC(=O)CC(=O)NCCc1ccccc1";"Inhibition";"'='";"5.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1816110";"Antagonist activity at Pseudomonas aeruginosa PAO1 MW1 (pUM15) LasR assessed as inhibition of N-(3-oxo)-dodecanoyl HL-induced quorum sensing activation at 10 uM relative to untreated control";"F";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1811866";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"5.0"
"CHEMBL1812116";"";"None";"300.15";"0";"1.67";"29";"CCOC(=O)CNC(=O)Cc1ccc(Br)cc1";"Inhibition";"'='";"-15.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1816110";"Antagonist activity at Pseudomonas aeruginosa PAO1 MW1 (pUM15) LasR assessed as inhibition of N-(3-oxo)-dodecanoyl HL-induced quorum sensing activation at 10 uM relative to untreated control";"F";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1811866";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"-15.0"
"CHEMBL1812084";"";"None";"280.31";"0";"1.29";"27";"O=C(Cc1cccc([N+](=O)[O-])c1)N[C@H]1CCSC1=O";"Inhibition";"'='";"-7.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1815983";"Antagonist activity at Pseudomonas aeruginosa PAO1 MW1 (pUM15) LasR assessed as inhibition of OdDHL-induced quorum sensing activation at 10 uM after 8 hrs by beta-galactosidase reporter gene assay relative to untreated control";"F";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1811864";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"-7.0"
"CHEMBL4441111";"";"None";"305.42";"0";"4.34";"10";"CCCCCCCCC(=O)CC(=O)Nc1cccc(OC)c1";"Inhibition";"'='";"74.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4404057";"Antagonist activity at LasR in Pseudomonas aeruginosa PAO1 assessed as inhibition of pyocyanin production at 50 uM incubated for 13 hrs relative to control";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL4402555";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"None";"";"";"";"74.0"
"CHEMBL1253219";"";"None";"253.88";"0";"2.06";"Furanone C-30";"O=C1C=C(Br)/C(=C/Br)O1";"Inhibition";"'='";"13.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL3598628";"Inhibition of LasR in Pseudomonas aeruginosa PA14 assessed as reduction in biofilm formation at 1 to 1000 uM incubated at 37 degC for 24 hrs by crystal violet staining based static biofilm formation assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa PA14";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3596092";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";"";"";"13.0"
"CHEMBL4517913";"";"None";"349.28";"0";"0.58";"6c";"O=C(CCNC(=O)c1cccc([N+](=O)[O-])c1)Nc1nc(=O)[nH]cc1F";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4315945";"Inhibition of Pseudomonas aeruginosa PAO1 LasR transfected with lasB-GFP at 10 uM measured after 12 hrs by fluorescence based microtiter plate reader method";"B";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL4312019";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";""
"CHEMBL4577906";"";"None";"405.88";"1";"5.66";"2a";"Cc1ccc(NC(=O)c2ccc3c(c2)CC(c2ccc(Cl)cc2)OC3=O)cc1C";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4315989";"Inhibition of Pseudomonas aeruginosa PAO1 LasR transfected with lasB-GFP at 10 uM measured after 12 hrs by fluorescence based microtiter plate reader method relative to control";"B";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL4312019";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"30.0"
"CHEMBL4547348";"";"None";"400.91";"0";"4.65";"3";"CCC(C)c1ccc(OCCOc2ccc(Cl)cc2CNn2cnnc2)cc1";"Inhibition";"'='";"30.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4315989";"Inhibition of Pseudomonas aeruginosa PAO1 LasR transfected with lasB-GFP at 10 uM measured after 12 hrs by fluorescence based microtiter plate reader method relative to control";"B";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL4312019";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"";"";"30.0"
"CHEMBL463321";"";"None";"241.29";"0";"0.96";"3, OOHL";"CCCCCC(=O)CC(=O)N[C@H]1CCOC1=O";"Inhibition";"'>='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL921546";"Inhibition of Pseudomonas aeruginosa LasR";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1142409";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"50.0"
"CHEMBL258912";"";"None";"345.14";"0";"1.27";"C11";"O=C(Cc1cccc(I)c1)N[C@H]1CCOC1=O";"Inhibition";"'='";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL921546";"Inhibition of Pseudomonas aeruginosa LasR";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1142409";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";"";"";"50.0"
"CHEMBL2151143";"ERUCIN";"None";"161.29";"0";"2.23";"2, Erucin";"CSCCCCN=C=S";"Inhibition";"";"";"%";"";"";"Dose-dependent effect";"UO_0000187";"";"";"";"";"0";"CHEMBL3226926";"Antagonist activity at LasR in Escherichia coli DH5a harboring reporter plasmid lasI-lacZ (pSC11) pJN105L plasmid assessed as inhibition of 3-oxo-C12-HSL induced protein activation by Miller assay method";"B";"BAO_0000357";"single protein format";"Escherichia coli DH5[alpha]";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3217408";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";"";"";""
"CHEMBL575294";"";"None";"298.14";"0";"1.42";"118";"O=C(Cc1ccc(Br)cc1)N[C@H]1CCOC1=O";"Inhibition";"'='";"77.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5257269";"Inhibition of Pseudomonas aeruginosa PAO1 LasR at 200 uM relative to control";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL5257018";"1";"Scientific Literature";"J Med Chem";"2016";"None";"DOSE = 200.0 microM";"INHIBITOR";"";"77.0"
"CHEMBL1812115";"";"None";"266.25";"0";"0.82";"28";"CCOC(=O)CNC(=O)Cc1cccc([N+](=O)[O-])c1";"Inhibition";"'='";"-21.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1816110";"Antagonist activity at Pseudomonas aeruginosa PAO1 MW1 (pUM15) LasR assessed as inhibition of N-(3-oxo)-dodecanoyl HL-induced quorum sensing activation at 10 uM relative to untreated control";"F";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1811866";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"-21.0"
"CHEMBL3116450";"";"None";"229.07";"0";"2.65";"7-BBF";"O=C1C=C2CCCCC(Br)=C2O1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3118162";"Antagonist activity at LasR in Pseudomonas aeruginosa PAO1 expressing LasI assessed as inhibition of GFP production at 50 to 150 uM after 24 hrs by fluorescence assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3112522";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"None";"";"";"";""
"CHEMBL4277008";"";"None";"306.41";"1";"5.35";"33";"CCCCCC(=O)Nc1c(-c2ccccc2)[nH]c2ccccc12";"Inhibition";"'='";"65.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4260306";"Inhibition of OC12-HSL-dependent LasR activation in Pseudomonas aeruginosa MH602 harboring GFP-fused quorum sensing lasB at 250 uM measured every 30 mins up to 15 hrs by GFP reporter gene assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL4257562";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"65.0"
"CHEMBL48802";"SULFORAPHANE";"3.0";"177.29";"0";"1.25";"1, sulforaphane";"C[S+]([O-])CCCCN=C=S";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3226604";"Antagonist activity at LasR in Pseudomonas aeruginosa PAO1 assessed as inhibition of biofilm formation at 12 uM after 20 hrs by crystal violet staining assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3217408";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";"";"";""
"CHEMBL5278377";"";"None";"319.44";"0";"4.73";"12";"CCCCCCCCCC(=O)CC(=O)Nc1cccc(OC)c1";"Inhibition";"'='";"93.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5232483";"Antagonist activity against LasR-mediated quorum sensing system in Pseudomonas aeruginosa PAO1 assessed as inhibition of pyocyanin production at 200 uM incubated for 13 hrs by spectrophotometric assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL5230154";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"DOSE = 200.0 microM | TIME = 13.0 hr";"ANTAGONIST";"";"93.0"
"CHEMBL5417247";"";"None";"319.36";"0";"2.94";"4t";"Cc1ccc2oc(=O)cc(OCCCCCCC(=O)NO)c2c1";"Inhibition";"";"";"%";"";"";"Dose-Dependent Effect";"UO_0000187";"";"";"";"";"0";"CHEMBL5374665";"Inhibition of LasR-mediated quorum sensing system in Pseudomonas aeruginosa PAO1 assessed as inhibition of elastase production at 1.25 to 20 uM incubated for 24 hrs using BODIPY-FL-labeled DQ elastin conjugate as substrate by fluorometric method";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL5370649";"1";"Scientific Literature";"J Med Chem";"2023";"None";"DOSE_Lower = 1.25 microM | DOSE_Upper = 20.0 microM | TIME = 24.0 hr";"INHIBITOR";"";""
"CHEMBL573744";"";"None";"286.33";"0";"1.92";"119";"O=C(CCCc1c[nH]c2ccccc12)N[C@H]1CCOC1=O";"Inhibition";"'='";"66.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5257269";"Inhibition of Pseudomonas aeruginosa PAO1 LasR at 200 uM relative to control";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL5257018";"1";"Scientific Literature";"J Med Chem";"2016";"None";"DOSE = 200.0 microM";"INHIBITOR";"";"66.0"
"CHEMBL5267206";"";"None";"319.44";"0";"4.73";"11";"CCCCCCCCCC(=O)CC(=O)Nc1ccc(OC)cc1";"Inhibition";"'='";"73.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL5232483";"Antagonist activity against LasR-mediated quorum sensing system in Pseudomonas aeruginosa PAO1 assessed as inhibition of pyocyanin production at 200 uM incubated for 13 hrs by spectrophotometric assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL5230154";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"DOSE = 200.0 microM | TIME = 13.0 hr";"ANTAGONIST";"";"73.0"
"CHEMBL48802";"SULFORAPHANE";"3.0";"177.29";"0";"1.25";"sulforaphane";"C[S+]([O-])CCCCN=C=S";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3226929";"Inhibition of LasR activation in Pseudomonas aeruginosa PAO1 harboring lasI promoter coupled to the luxCDABE luminescence system assessed as reduction in luminescence measured at 200 uM after 5 hrs";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3217408";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";"";"";""
"CHEMBL1562015";"";"None";"279.38";"0";"3.95";"40";"O=C(Cc1ccc(-c2ccccc2)cc1)NC1CCCC1";"Inhibition";"'='";"-26.0";"%";"";"Outside typical range";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1816110";"Antagonist activity at Pseudomonas aeruginosa PAO1 MW1 (pUM15) LasR assessed as inhibition of N-(3-oxo)-dodecanoyl HL-induced quorum sensing activation at 10 uM relative to untreated control";"F";"BAO_0000019";"assay format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL1811866";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";"";"";"";"-26.0"
"CHEMBL4285396";"";"None";"297.44";"0";"3.38";"9";"CCCCCCCCCC(=O)CC(=O)NCC1CCCO1";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL4271797";"Antagonist activity at Pseudomonas aeruginosa LasR expressed in Escherichia coli JLD271 harboring LasR expression plasmid pJN105L and lasI-lacZ transcriptional fusion reporter pSC11-L assessed as inhibition of OdDHL-induced receptor activation after 4 hrs by Miller-type beta-galactosidase reporter gene assay";"B";"BAO_0000019";"assay format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL4270523";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";""
"CHEMBL48802";"SULFORAPHANE";"3.0";"177.29";"0";"1.25";"1, sulforaphane";"C[S+]([O-])CCCCN=C=S";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3226928";"Antagonist activity at LasR in lasI-rhlI double mutant Pseudomonas aeruginosa JP2 harboring lasI promoter coupled to the luxCDABE box assessed as reduction in C4-HSL induced luminescence measured at 50 uM after 5 hrs";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3217408";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";"";"";""
"CHEMBL1253219";"";"None";"253.88";"0";"2.06";"Bromofuranone C30";"O=C1C=C(Br)/C(=C/Br)O1";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3226603";"Antagonist activity at LasR in Pseudomonas aeruginosa PAO1 assessed as inhibition of biofilm formation at 0.3 to 333 uM after 20 hrs by crystal violet staining assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3217408";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";"";"";""
"CHEMBL4284257";"";"None";"416.35";"0";"2.11";"34";"CCOC(=O)CNC(=O)C(=O)c1ccccc1Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]";"Inhibition";"'='";"48.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4260306";"Inhibition of OC12-HSL-dependent LasR activation in Pseudomonas aeruginosa MH602 harboring GFP-fused quorum sensing lasB at 250 uM measured every 30 mins up to 15 hrs by GFP reporter gene assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL4257562";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";"";"";"48.0"
"CHEMBL2151143";"ERUCIN";"None";"161.29";"0";"2.23";"2, Erucin";"CSCCCCN=C=S";"Inhibition";"";"";"%";"";"";"Active";"UO_0000187";"";"";"";"";"0";"CHEMBL3226603";"Antagonist activity at LasR in Pseudomonas aeruginosa PAO1 assessed as inhibition of biofilm formation at 0.3 to 333 uM after 20 hrs by crystal violet staining assay";"B";"BAO_0000357";"single protein format";"Pseudomonas aeruginosa PAO1";"None";"None";"None";"None";"";"";"";"CHEMBL1075207";"Transcriptional activator protein lasR";"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)";"SINGLE PROTEIN";"CHEMBL3217408";"1";"Scientific Literature";"Medchemcomm";"2013";"None";"";"";"";""
